id,normalizacion,protocolo,pliegue,indice_pliegue,modelo,semilla,accuracy,balanced_accuracy,f1_macro,accuracy_espejado,accuracy_val,n_train,n_val,n_test,tiempo_entrenamiento_s,tiempo_prediccion_test_s,epocas,mejor_epoca,dispositivo
11,muneca_escala,lopo,p3,2,logreg,0,0.9421768707482994,0.9418928148162315,0.9404821415905326,0.9421768707482994,0.9178470254957507,1990,353,588,0.10321189998649061,0.0009057000279426575,,,cpu
12,muneca_escala,lopo,p4,3,cnn_baseline,0,0.9549248747913188,0.9549663299663299,0.9547806556938244,0.9549248747913188,0.9461756373937678,1979,353,599,43.86259079998126,0.006351100048050284,34.0,14.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
13,muneca_escala,lopo,p4,3,mlp,0,0.9799666110183639,0.979949494949495,0.9798426613027656,0.9799666110183639,0.9405099150141643,1979,353,599,54.34114040003624,0.004322100023273379,48.0,28.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
14,muneca_escala,lopo,p4,3,svm,0,0.9699499165275459,0.96996632996633,0.9698996653036739,0.9699499165275459,0.9376770538243626,1979,353,599,0.3076762000564486,0.02585239999461919,,,cpu
15,muneca_escala,lopo,p4,3,logreg,0,0.9716193656093489,0.9716161616161617,0.9714569735119715,0.9716193656093489,0.9093484419263456,1979,353,599,0.2570731000159867,0.0007735000108368695,,,cpu
16,muneca_escala,lopo,p5,4,cnn_baseline,0,0.959114139693356,0.9583897022661069,0.9585414609211439,0.959114139693356,0.971830985915493,1989,355,587,37.5260306999553,0.004934100026730448,32.0,12.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
17,muneca_escala,lopo,p5,4,mlp,0,0.9557069846678024,0.9546443839140468,0.9549011539489111,0.9557069846678024,0.9577464788732394,1989,355,587,45.37586500000907,0.004100900026969612,43.0,23.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
18,muneca_escala,lopo,p5,4,svm,0,0.948892674616695,0.9483055271819317,0.9485997818980477,0.948892674616695,0.9577464788732394,1989,355,587,0.28004799998598173,0.02095430000917986,,,cpu
19,muneca_escala,lopo,p5,4,logreg,0,0.9574105621805792,0.9565338781069118,0.9567464055040525,0.9574105621805792,0.9267605633802817,1989,355,587,0.13545280002290383,0.000859999970998615,,,cpu
20,muneca_escala,lopo,p1,0,cnn_baseline,1,0.9230769230769231,0.9231790476106169,0.9230745837682925,0.9230769230769231,0.9607843137254902,2002,357,572,31.81600559997605,0.00486849999288097,27.0,7.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
21,muneca_escala,lopo,p1,0,mlp,1,0.9125874125874126,0.9126170385965341,0.9120149642830692,0.9125874125874126,0.9327731092436975,2002,357,572,41.48835970001528,0.0034356999676674604,39.0,19.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
22,muneca_escala,lopo,p1,0,svm,1,0.916083916083916,0.9164175733681135,0.9159996524084818,0.916083916083916,0.9551820728291317,2002,357,572,0.3013344999635592,0.030017999990377575,,,cpu
23,muneca_escala,lopo,p2,1,cnn_baseline,1,0.9435897435897436,0.9431632542231622,0.9418072205789327,0.9435897435897436,0.9519774011299436,1992,354,585,36.74254949996248,0.012111300020478666,31.0,11.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
24,muneca_escala,lopo,p2,1,mlp,1,0.9452991452991453,0.9442238935326493,0.9443834717522148,0.9452991452991453,0.9519774011299436,1992,354,585,81.81086750002578,0.003427299961913377,77.0,57.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
25,muneca_escala,lopo,p2,1,svm,1,0.9452991452991453,0.9444562048365079,0.9448898080192679,0.9452991452991453,0.940677966101695,1992,354,585,0.34399230004055426,0.025781200034543872,,,cpu
26,muneca_escala,lopo,p3,2,cnn_baseline,1,0.9523809523809523,0.9520464126502418,0.9511652374865491,0.9523809523809523,0.9490084985835694,1990,353,588,35.71427270001732,0.009840200014878064,30.0,10.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
27,muneca_escala,lopo,p3,2,mlp,1,0.9523809523809523,0.9520464126502418,0.9510219591830875,0.9523809523809523,0.9291784702549575,1990,353,588,61.696111000026576,0.0036203000345267355,58.0,38.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
28,muneca_escala,lopo,p3,2,svm,1,0.9506802721088435,0.9503106668055121,0.9492374878463538,0.9506802721088435,0.9376770538243626,1990,353,588,0.5202389000332914,0.026582100021187216,,,cpu
29,muneca_escala,lopo,p4,3,cnn_baseline,1,0.9465776293823038,0.9466329966329967,0.9462511213201302,0.9465776293823038,0.9490084985835694,1979,353,599,35.26761160005117,0.005433299986179918,30.0,10.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
30,muneca_escala,lopo,p4,3,mlp,1,0.9732888146911519,0.9732659932659934,0.973146591075028,0.9732888146911519,0.9121813031161473,1979,353,599,38.90746969997417,0.003711800032760948,37.0,17.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
31,muneca_escala,lopo,p4,3,svm,1,0.9699499165275459,0.96996632996633,0.9698996653036739,0.9699499165275459,0.9320113314447592,1979,353,599,0.3234515999793075,0.03155759995570406,,,cpu
32,muneca_escala,lopo,p5,4,cnn_baseline,1,0.9505962521294719,0.949799871372905,0.9499415465410266,0.9505962521294719,0.9746478873239437,1989,355,587,41.41487119998783,0.0051367999985814095,35.0,15.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
33,muneca_escala,lopo,p5,4,mlp,1,0.9625212947189097,0.9615843831574168,0.9617494666741333,0.9625212947189097,0.9464788732394366,1989,355,587,49.25243739999132,0.003393299994058907,46.0,26.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
