normalizacion,protocolo,modelo,pliegue,accuracy,accuracy_espejado,balanced_accuracy,f1_macro,accuracy_std_sem,n_semillas,n_test,tiempo,epocas
muneca_escala_rot,lopo,cnn_baseline,p3,0.9773242630385487,0.9733560090702947,0.9772527151024942,0.977198998380253,0.00354024829841175,3,588,44.654766199974496,37.666666666666664
muneca_escala_rot,lopo,cnn_baseline,p4,0.9749582637729549,0.9760712298274902,0.9749607182940515,0.9748995738382301,0.0016694490818029983,3,599,35.926749133330304,30.666666666666668
muneca_escala_rot,lopo,cnn_baseline,p5,0.925610448608745,0.9227711527541169,0.923067062636351,0.9232253083791259,0.008742080816774911,3,587,31.95529749999211,27.0
muneca_escala_rot,lopo,knn,p1,0.8863636363636364,0.8828671328671329,0.8858677498356019,0.8864892568653563,,1,572,0.0123738999827764,
muneca_escala_rot,lopo,knn,p2,0.9264957264957264,0.9213675213675212,0.9258356846919248,0.926023244259592,,1,585,0.0136927000130526,
muneca_escala_rot,lopo,knn,p3,0.967687074829932,0.95578231292517,0.9675278629623252,0.9677514709069884,,1,588,0.0133260000147856,
muneca_escala_rot,lopo,knn,p4,0.9332220367278798,0.9232053422370616,0.933030303030303,0.93310189953779,,1,599,0.0053759000147692,
muneca_escala_rot,lopo,knn,p5,0.838160136286201,0.8330494037478705,0.8339182083002309,0.8346082858862194,,1,587,0.0042228999664075,
muneca_escala_rot,lopo,logreg,p1,0.8898601398601399,0.8986013986013986,0.8886916896650993,0.8891864474238478,,1,572,0.2483413000009022,
muneca_escala_rot,lopo,logreg,p2,0.882051282051282,0.8666666666666667,0.8815264800145317,0.8803640209218115,,1,585,0.4431969000142999,
muneca_escala_rot,lopo,logreg,p3,0.9608843537414966,0.9489795918367347,0.9606721893172556,0.960919858110381,,1,588,0.6065488999593072,
muneca_escala_rot,lopo,logreg,p4,0.8747913188647746,0.8664440734557596,0.8746127946127946,0.8738657309707124,,1,599,0.2226599999703467,
muneca_escala_rot,lopo,logreg,p5,0.8194207836456558,0.8568994889267462,0.8106370824348352,0.8055205155452901,,1,587,0.2834532000124454,
muneca_escala_rot,lopo,mlp,p1,0.9423076923076922,0.9481351981351982,0.9416989247032673,0.9421740458672637,0.0063034113207413,3,572,41.99995526665589,39.0
muneca_escala_rot,lopo,mlp,p2,0.976068376068376,0.9743589743589743,0.9753541487630203,0.9756480552759444,0.0029607706112287674,3,585,57.89092213332575,62.333333333333336
muneca_escala_rot,lopo,mlp,p3,0.9750566893424036,0.9767573696145124,0.9749790610124435,0.9749473577119341,0.0025978320266190932,3,588,54.67065653331034,58.0
muneca_escala_rot,lopo,mlp,p4,0.9782971619365609,0.9788536449638285,0.9783108866442198,0.9781709346400783,0.0016694490818030122,3,599,38.93524603332238,37.333333333333336
muneca_escala_rot,lopo,mlp,p5,0.9375354911981829,0.9420783645655876,0.9370079067831876,0.9365161155381102,0.01208619912197201,3,587,37.08595109998714,38.0
muneca_escala_rot,lopo,random_forest,p1,0.9079254079254079,0.9166666666666666,0.9076186750803451,0.9075712026291177,0.004037414469857498,3,572,4.203357266650225,
muneca_escala_rot,lopo,random_forest,p2,0.950997150997151,0.9538461538461539,0.9501433780496127,0.9505362184973364,0.0035584034178908616,3,585,4.2858633000093205,
muneca_escala_rot,lopo,random_forest,p3,0.9739229024943309,0.9744897959183673,0.9738451560984699,0.9738876443874118,0.001963776425815128,3,588,5.010943133325782,
muneca_escala_rot,lopo,random_forest,p4,0.9688369504730105,0.9710628825820814,0.9688215488215488,0.968853248919261,0.002550125595412158,3,599,4.102663533315838,
muneca_escala_rot,lopo,random_forest,p5,0.8693923906871096,0.904031800113572,0.8640901524609389,0.862797862264451,0.00598276760525426,3,587,3.9638748333284943,
muneca_escala_rot,lopo,svm,p1,0.9108391608391608,0.921911421911422,0.9100733515613223,0.9108851230605137,0.0,3,572,0.9487757333360302,
muneca_escala_rot,lopo,svm,p2,0.9430199430199431,0.9492877492877493,0.9419275985922066,0.9423263762824332,0.0009869235370762318,3,585,1.0760405333324645,
muneca_escala_rot,lopo,svm,p3,0.9756235827664398,0.9733560090702947,0.9755633691568891,0.9756329924051906,0.000981888212907512,3,588,0.9742775666721476,
muneca_escala_rot,lopo,svm,p4,0.976627712854758,0.9782971619365609,0.9766329966329964,0.9766127858566156,0.0,3,599,0.878756966694103,
muneca_escala_rot,lopo,svm,p5,0.9307211811470756,0.918228279386712,0.9297275501582617,0.9297226858734224,0.0009835609355870654,3,587,0.8906375000175709,
muneca_escala_rot,temporal,cnn_baseline,unico,0.9426727410782081,0.9483675018982535,0.94270919050881,0.9429439710799158,0.004741835989672377,3,878,34.226196666655596,33.0
muneca_escala_rot,temporal,knn,unico,0.9043280182232346,0.907744874715262,0.9030009269686856,0.9029471731965018,,1,878,0.0069274000125005,
muneca_escala_rot,temporal,logreg,unico,0.9009111617312072,0.8849658314350797,0.8993047038878963,0.898841251394089,,1,878,0.3416151000419631,
muneca_escala_rot,temporal,mlp,unico,0.9552012148823082,0.9559605163249811,0.954905856599361,0.9549336050709808,0.004603020369393223,3,878,45.89939020001717,49.0
muneca_escala_rot,temporal,random_forest,unico,0.9255884586180714,0.9373576309794989,0.9247828078911803,0.9244389831945177,0.002370917994836093,3,878,4.15756920001392,
muneca_escala_rot,temporal,svm,unico,0.929384965831435,0.9407744874715261,0.9287018438335974,0.9287257283953133,0.0019727230154543162,3,878,0.9205146666693812,
ninguna,lopo,cnn_baseline,p1,0.8776223776223776,0.8717948717948718,0.8769383176933042,0.8770449645437662,0.00801149597020252,3,572,61.64953229999325,36.666666666666664
ninguna,lopo,cnn_baseline,p2,0.9487179487179488,0.9304843304843304,0.9479783054744653,0.948010238493271,0.006837606837606813,3,585,90.11860726668965,69.66666666666667
ninguna,lopo,cnn_baseline,p3,0.9331065759637189,0.9291383219954649,0.9328095434084634,0.9322931407485987,0.0035402482984117634,3,588,110.11774730001343,87.33333333333333
ninguna,lopo,cnn_baseline,p4,0.9543683917640511,0.9532554257095157,0.954405162738496,0.954234905865538,0.0025501255954122515,3,599,72.87164450000273,59.0
ninguna,lopo,cnn_baseline,p5,0.8330494037478705,0.8813174332765475,0.8317453561835585,0.8252455937756031,0.042178597625689804,3,587,77.34050803332745,61.333333333333336
