normalizacion,protocolo,modelo,accuracy,accuracy_espejado,accuracy_std_pliegues,accuracy_min,balanced_accuracy,f1_macro,accuracy_std_semillas,n_pliegues,n_semillas,n_test,tiempo_entrenamiento_s,epocas,ic95_repo,dispersion
muneca_escala_rot,lopo,cnn_baseline,0.9617416141367453,0.9624223935158766,0.022544700248293574,0.9326923076923077,0.9612589250214331,0.9613972344729852,0.006562904882441658,5,2,2931,119.24832046999946,27.4,0.006944495290724099,0.022544700248293574
muneca_escala_rot,lopo,mlp,0.9648676128830121,0.9659356801403556,0.01645668451203812,0.9471890971039182,0.9644516221538227,0.9646098055868011,0.0031336981326429863,5,2,2931,200.50872261000913,54.5,0.00666554794097691,0.01645668451203812
muneca_escala_rot,lopo,svm,0.9535610961424549,0.9537435404438555,0.02369012646724061,0.925894378194208,0.9532102143760591,0.9532287219146968,0.0026513864676783114,5,2,2931,1.3551982800010591,,0.007618393561563539,0.02369012646724061
muneca_escala_rot,lopo,logreg,0.8925657782387381,0.8961856988356537,0.040798631652141495,0.8373083475298126,0.890083711209859,0.8879774592810323,0.0019347817021149918,5,2,2931,0.2600645899889059,,0.011210877291625286,0.040798631652141495
